timestamp,cpu_pct,ram_used_mb,ram_total_mb,ram_pct,disk_write_kb_s
2026-07-27 18:03:03,19,18126,32639,55.5,0
2026-07-27 18:03:10,16,18139,32639,55.6,0
2026-07-27 18:03:16,34,18159,32639,55.6,0
2026-07-27 18:03:22,21,18127,32639,55.5,0
2026-07-27 18:03:29,23,18137,32639,55.6,0
2026-07-27 18:03:35,23,18147,32639,55.6,490
2026-07-27 18:03:42,14,18151,32639,55.6,0
2026-07-27 18:03:48,13,18154,32639,55.6,0
2026-07-27 18:03:55,20,18167,32639,55.7,0
2026-07-27 18:04:01,17,18133,32639,55.6,0
2026-07-27 18:04:08,19,18176,32639,55.7,0
2026-07-27 18:04:14,18,18174,32639,55.7,0
2026-07-27 18:04:20,8,18191,32639,55.7,779.5
2026-07-27 18:04:27,11,18198,32639,55.8,0
2026-07-27 18:04:33,15,18195,32639,55.7,0
2026-07-27 18:04:40,26,18167,32639,55.7,0
2026-07-27 18:04:46,17,18204,32639,55.8,411.2
2026-07-27 18:04:53,9,18228,32639,55.8,0
2026-07-27 18:04:59,18,18229,32639,55.9,0
2026-07-27 18:05:05,40,18284,32639,56,138.5
2026-07-27 18:05:12,6,18288,32639,56,0
2026-07-27 18:05:18,29,18246,32639,55.9,0
2026-07-27 18:05:25,14,18254,32639,55.9,0
2026-07-27 18:05:31,18,18274,32639,56,352.5
2026-07-27 18:05:38,12,18280,32639,56,0
2026-07-27 18:05:44,16,18281,32639,56,0
2026-07-27 18:05:51,19,18286,32639,56,262.5
2026-07-27 18:05:57,18,18258,32639,55.9,504.7
2026-07-27 18:06:03,73,18270,32639,56,0
2026-07-27 18:06:10,23,18280,32639,56,0
2026-07-27 18:06:16,23,18291,32639,56,0
2026-07-27 18:06:23,6,18290,32639,56,0
2026-07-27 18:06:29,20,18275,32639,56,0
2026-07-27 18:06:36,18,18286,32639,56,30.2
2026-07-27 18:06:42,20,18254,32639,55.9,500.2
2026-07-27 18:06:49,10,18253,32639,55.9,0
2026-07-27 18:06:55,12,18262,32639,56,0
2026-07-27 18:07:02,29,18274,32639,56,0
2026-07-27 18:07:08,15,18288,32639,56,423.9
2026-07-27 18:07:14,16,18292,32639,56,0
2026-07-27 18:07:21,25,18271,32639,56,0
2026-07-27 18:07:27,22,18278,32639,56,0
2026-07-27 18:07:34,23,18277,32639,56,428.6
2026-07-27 18:07:40,9,18284,32639,56,0
2026-07-27 18:07:47,9,18280,32639,56,0
2026-07-27 18:07:53,27,18270,32639,56,0
2026-07-27 18:08:00,23,18278,32639,56,0
2026-07-27 18:08:06,20,18259,32639,55.9,0
2026-07-27 18:08:12,22,18183,32639,55.7,0
2026-07-27 18:08:19,23,18221,32639,55.8,423.8
2026-07-27 18:08:25,23,18224,32639,55.8,0
2026-07-27 18:08:32,24,18237,32639,55.9,0
2026-07-27 18:08:38,14,18250,32639,55.9,0
2026-07-27 18:08:45,18,18274,32639,56,451.7
2026-07-27 18:08:51,25,18377,32639,56.3,0
2026-07-27 18:08:58,29,18331,32639,56.2,381.1
2026-07-27 18:09:04,38,18341,32639,56.2,3288.9
2026-07-27 18:09:11,33,18408,32639,56.4,0
2026-07-27 18:09:18,33,18333,32639,56.2,1583.5
2026-07-27 18:09:24,15,18426,32639,56.5,0
2026-07-27 18:09:31,15,18371,32639,56.3,0
2026-07-27 18:09:37,20,18370,32639,56.3,248.1
2026-07-27 18:09:43,12,18349,32639,56.2,321.7
2026-07-27 18:09:50,9,18345,32639,56.2,503.9
2026-07-27 18:09:56,16,18357,32639,56.2,0
2026-07-27 18:10:03,74,18366,32639,56.3,0
2026-07-27 18:10:09,13,18369,32639,56.3,263.1
2026-07-27 18:10:16,23,18368,32639,56.3,249.1
2026-07-27 18:10:22,13,18548,32639,56.8,252.7
2026-07-27 18:10:29,22,18421,32639,56.4,8380.3
2026-07-27 18:10:35,57,18434,32639,56.5,1540.5
2026-07-27 18:10:42,17,18477,32639,56.6,0
2026-07-27 18:10:48,26,18483,32639,56.6,0
2026-07-27 18:10:54,20,18438,32639,56.5,0
2026-07-27 18:11:01,16,18440,32639,56.5,0
2026-07-27 18:11:07,18,18433,32639,56.5,0
2026-07-27 18:11:14,19,18412,32639,56.4,0
2026-07-27 18:11:20,13,18393,32639,56.4,398.4
2026-07-27 18:11:27,16,18398,32639,56.4,0
2026-07-27 18:11:33,15,18397,32639,56.4,0
2026-07-27 18:11:39,9,18408,32639,56.4,0
2026-07-27 18:11:46,23,18406,32639,56.4,0
2026-07-27 18:11:52,9,18417,32639,56.4,0
2026-07-27 18:11:59,37,18209,32639,55.8,235.7
2026-07-27 18:12:05,17,18161,32639,55.6,5278.5
2026-07-27 18:12:12,18,18163,32639,55.6,0
2026-07-27 18:12:18,26,18131,32639,55.6,0
2026-07-27 18:12:25,9,18140,32639,55.6,0
2026-07-27 18:12:31,30,18152,32639,55.6,886.8
2026-07-27 18:12:37,20,18121,32639,55.5,0
2026-07-27 18:12:44,12,18097,32639,55.4,0
2026-07-27 18:12:50,29,18102,32639,55.5,138.3
2026-07-27 18:12:57,20,18107,32639,55.5,431.5
2026-07-27 18:13:03,14,18124,32639,55.5,108.3
2026-07-27 18:13:10,35,18159,32639,55.6,0
2026-07-27 18:13:16,19,18191,32639,55.7,776.9
2026-07-27 18:13:23,21,18205,32639,55.8,0
2026-07-27 18:13:29,15,18205,32639,55.8,31
2026-07-27 18:13:35,20,18164,32639,55.7,45.7
2026-07-27 18:13:42,10,18154,32639,55.6,574.3
2026-07-27 18:13:48,20,18146,32639,55.6,0
2026-07-27 18:13:55,12,18145,32639,55.6,677.8
2026-07-27 18:14:01,11,18160,32639,55.6,0
2026-07-27 18:14:08,9,18160,32639,55.6,0
2026-07-27 18:14:14,9,18159,32639,55.6,0
2026-07-27 18:14:21,16,18159,32639,55.6,127
2026-07-27 18:14:27,21,18141,32639,55.6,698.5
2026-07-27 18:14:33,16,18143,32639,55.6,0
2026-07-27 18:14:40,13,18145,32639,55.6,0
2026-07-27 18:14:46,9,18151,32639,55.6,0
2026-07-27 18:14:53,21,18178,32639,55.7,486.8
2026-07-27 18:14:59,21,18187,32639,55.7,0
2026-07-27 18:15:06,23,18196,32639,55.7,106.1
2026-07-27 18:15:12,24,18196,32639,55.7,0
2026-07-27 18:15:19,18,18167,32639,55.7,0
2026-07-27 18:15:25,26,18155,32639,55.6,0
2026-07-27 18:15:31,13,18165,32639,55.7,0
2026-07-27 18:15:38,6,18164,32639,55.7,1129.8
2026-07-27 18:15:44,19,18151,32639,55.6,0
2026-07-27 18:15:51,23,18171,32639,55.7,120.4
2026-07-27 18:15:57,14,18181,32639,55.7,0
2026-07-27 18:16:04,11,18183,32639,55.7,423.8
2026-07-27 18:16:10,19,18204,32639,55.8,0
2026-07-27 18:16:16,9,18182,32639,55.7,0
2026-07-27 18:16:24,14,18207,32639,55.8,0
2026-07-27 18:16:30,29,18206,32639,55.8,0
2026-07-27 18:16:37,22,18203,32639,55.8,0
2026-07-27 18:16:43,12,18194,32639,55.7,1003.1
2026-07-27 18:16:50,29,18207,32639,55.8,170.5
2026-07-27 18:16:56,12,18210,32639,55.8,91.8
2026-07-27 18:17:03,13,18216,32639,55.8,278.5
2026-07-27 18:17:09,15,18229,32639,55.9,0
2026-07-27 18:17:16,13,18191,32639,55.7,2552
2026-07-27 18:17:22,12,18191,32639,55.7,0
2026-07-27 18:17:29,9,18198,32639,55.8,0
2026-07-27 18:17:35,12,18184,32639,55.7,0
2026-07-27 18:17:42,10,18193,32639,55.7,47.6
2026-07-27 18:17:48,17,18189,32639,55.7,63.2
2026-07-27 18:17:54,26,18210,32639,55.8,367
2026-07-27 18:18:01,20,18226,32639,55.8,0
2026-07-27 18:18:07,10,18193,32639,55.7,0
2026-07-27 18:18:14,13,18206,32639,55.8,0
2026-07-27 18:18:20,15,18205,32639,55.8,0
2026-07-27 18:18:27,13,18217,32639,55.8,433.8
2026-07-27 18:18:33,14,18221,32639,55.8,61.1
2026-07-27 18:18:40,15,18225,32639,55.8,0
2026-07-27 18:18:46,14,18232,32639,55.9,0
2026-07-27 18:18:52,10,18200,32639,55.8,0
